site,horizon,model,MAE_speed,RMSE_speed,MAE_sine,RMSE_sine,MAE_cosine,RMSE_cosine,MAE_u10,RMSE_u10,MAE_v10,RMSE_v10
DU002,0.0,ABED,3.197796881854509,4.214886336995956,0.15501713906885886,0.2843065651529275,0.16106848092218556,0.2978735162912847,3.4839575968861105,4.769010010822877,3.2368909738601204,4.274341806907841
DU002,0.0,ECMWF,4.01847957347866,5.1191635661491,0.8893869953199037,0.9820938726206999,1.0233122105044437,1.1309230169254183,20.907307184359713,24.898404857093357,17.41023335293013,21.166190629127183
DU002,0.25,ABED,3.3465788676733736,4.344414162639221,0.16160570829207577,0.29266116815537013,0.16889903317891383,0.3128944002173176,3.580016826159291,4.887315910396184,3.3896786665934466,4.459663986987707
DU002,0.25,ECMWF,4.006377318508166,5.111911686330746,0.8912513386136416,0.9837024327501602,1.025596452904149,1.132839203481481,20.941227003838005,24.92058699001814,17.41093148771662,21.166704431764543
DU002,0.5,ABED,3.3212251222540297,4.256204563573955,0.16516137539645168,0.2966215459214708,0.17361833720278166,0.3195033427842722,3.5790847900384306,4.86281365582604,3.4802088182591633,4.562126310349531
DU002,0.5,ECMWF,4.006462645877876,5.112165918578357,0.8940462115538902,0.9857735011276114,1.0286996781146396,1.1349581430112896,20.976112157817585,24.936891875664163,17.442878095559664,21.19642003124965
DU002,0.75,ABED,3.2750842711339505,4.175107414523436,0.1673824000604299,0.2999210391575641,0.17837303871218904,0.3255220024508613,3.6345856885354104,4.912478461280008,3.4947123673672857,4.553377557497554
DU002,0.75,ECMWF,4.001410775418599,5.110137496148225,0.8968000108676321,0.9878149794738141,1.0324150952563624,1.1375175884021835,21.02328781317647,24.955955118258338,17.47368964912283,21.218075224623103
DU002,1.0,ABED,3.239420203761039,4.149226356322831,0.17045739867515325,0.30674305539948604,0.1823949105230082,0.333004080576957,3.681594643027832,4.971600648849489,3.529017030903035,4.6122577579425865
DU002,1.0,ECMWF,4.0181946479275705,5.127177355384899,0.8985801783514001,0.9893782618103881,1.0354996208794525,1.1400075267619254,21.07917800640412,24.992710751542965,17.49505961621896,21.232385065979518
DU002,1.25,ABED,3.284705447689934,4.2574110245688,0.17516326224488382,0.31657916729882074,0.1845585256539219,0.33809402360326835,3.713155733703981,5.070803024142155,3.634740147781506,4.752363840318414
DU002,1.25,ECMWF,4.030582993956394,5.138477787366347,0.900402805197478,0.9911427829486337,1.0388773279846188,1.1428103143100696,21.138546076795507,25.02733923999143,17.516293095362514,21.252056458522237
DU002,1.5,ABED,3.302169985679868,4.240927253728621,0.175933134335211,0.3106005467938486,0.1905624049595948,0.351267298207315,3.6993442852875558,5.128300372491952,3.650440208529207,4.730339610456338
DU002,1.5,ECMWF,4.037276179075419,5.145652931291959,0.9016628728634127,0.9921298112508548,1.042560608387352,1.1457142557047995,21.199850141227884,25.064815154720993,17.532785623301315,21.261930166166472
DU002,1.75,ABED,3.2552022835677317,4.19765201616014,0.17283114127195293,0.3057762472554475,0.19067782933899863,0.3528685515125354,3.6704046483547694,5.085335472915423,3.5757527325687737,4.602880444335295
DU002,1.75,ECMWF,4.035016167775716,5.144740227188627,0.9025536692996837,0.9927597242293704,1.0460900955886696,1.1485616965496044,21.25238731679757,25.102088781503465,17.5539675333995,21.271223628022483
DU002,2.0,ABED,3.20673794835311,4.1408744211421515,0.16680938382864932,0.2983616298261371,0.18893962884112364,0.347373086377318,3.661937680734365,5.015667749089569,3.487208980319718,4.472658731314039
DU002,2.0,ECMWF,4.0287280556244465,5.131741542272013,0.9034067066039563,0.9934336849202362,1.0494370199424372,1.1513332892994825,21.294171864695695,25.12643845431154,17.591421432640928,21.30256159139682
DU002,2.25,ABED,3.2378186452485016,4.158849558497032,0.16318052408668787,0.2929846092291013,0.1933771692024516,0.3559904796575565,3.7161513061098317,5.031701694136199,3.4824914885794414,4.46663252538739
DU002,2.25,ECMWF,4.021482743870119,5.1169429324305185,0.9043902358710945,0.9946915995068376,1.0519257965325257,1.153712011644363,21.32472401286918,25.14824448311589,17.626324280641782,21.329991754612607
DU002,2.5,ABED,3.2673467525576494,4.158713049474648,0.16414164545518517,0.2929901816637187,0.19898971560039896,0.3634157995094514,3.7681494521398453,5.042677692774983,3.4958231444581456,4.466419559985847
DU002,2.5,ECMWF,4.013607940522713,5.102895264808912,0.904213776324308,0.9940758753998277,1.05523348444441,1.1564568658545908,21.368895809227656,25.17779866065618,17.658111969701686,21.34920708997238
DU002,2.75,ABED,3.259156889376112,4.192562398759047,0.16448134870743508,0.29129540542813914,0.19052090231989066,0.33876650287577653,3.733486675388034,4.916567178147626,3.4790620939379715,4.497209136461506
DU002,2.75,ECMWF,4.00331604801169,5.075612130215295,0.9037559624609484,0.9933079455661213,1.0585183277762957,1.1591001805768772,21.409347042451905,25.198480699856162,17.688254743476236,21.37386198310079
DU002,3.0,ABED,3.2388328649023963,4.169545781696915,0.1617113824926295,0.2864162030287902,0.1835797453122273,0.3299301409485355,3.6559719306916545,4.837143129062215,3.4325361503458516,4.487048800491775
DU002,3.0,ECMWF,3.996953622695176,5.056903038949868,0.9044815785551412,0.9935306579916106,1.0617333680768746,1.1618917486223213,21.457934894647337,25.223271814607987,17.73531711093188,21.41263392244036
DU002,3.25,ABED,3.2879414530391244,4.190619615764638,0.15701822273511568,0.2718743666188788,0.18494396000493982,0.342758861544367,3.656728755211297,4.821790766582358,3.459938296507814,4.504144996314483
DU002,3.25,ECMWF,3.9931798662691174,5.048552585521612,0.9043786246703706,0.9928125141594027,1.064763439198633,1.164643884641389,21.521608150504736,25.26870244797861,17.764772819641006,21.43284011156062
DU002,3.5,ABED,3.2466033038215025,4.220912811765989,0.15322318864246087,0.2621582357769971,0.1830714508539461,0.3439359200036657,3.5212784949690104,4.745035487594144,3.4359592034423256,4.4694051403364865
DU002,3.5,ECMWF,3.991698494601652,5.040091207237918,0.9042278597014228,0.9918134918469248,1.0692361619093282,1.1681394847615298,21.604258605786136,25.323167803378674,17.78732522427226,21.446845912318487
DU002,3.75,ABED,3.2151064844225212,4.2706482857951755,0.14981595334691525,0.25355690892817934,0.17357056624592895,0.3303035901148549,3.443271614657788,4.66676819924959,3.382298239671475,4.441596277224641
