site,horizon,model,MAE_u10,RMSE_u10,MAE_v10,RMSE_v10
DU002,4.75,ABED,3.0971033574135687,3.9701740406107726,2.75194092023258,3.493800071741313
DU002,4.75,ECMWF,11.862256425934342,14.401862001813695,12.418747016073143,15.402737758643408
DU002,5.0,ABED,3.0367530087388834,3.8741413282838777,2.7890476112624683,3.5532661699104624
DU002,5.0,ECMWF,11.856266697995292,14.38453127676352,12.406966931635324,15.374719572965127
DU002,5.25,ABED,3.0394713809786764,3.861934067681246,2.847004611335019,3.6215580066496726
DU002,5.25,ECMWF,11.849284815729833,14.359542969121675,12.385274982925587,15.348252417169885
DU002,5.5,ABED,3.0986976698409805,3.9299758877493347,2.9160466648218692,3.688254882112591
DU002,5.5,ECMWF,11.843958551562068,14.342035495781555,12.354796234856009,15.294106118777686
DU002,5.75,ABED,3.1475067701842634,3.9955978016809426,2.9814411304635,3.778888235357466
DU002,5.75,ECMWF,11.826506142504513,14.309403177792424,12.342951133456081,15.260763300744845
DU002,6.0,ABED,3.2009491775504717,4.061419524940733,3.0255932162393524,3.85471790729587
DU002,6.0,ECMWF,11.809985114412024,14.26695515115833,12.330228440642282,15.239372557842662
DU002,6.25,ABED,3.2760169879552357,4.14182973994149,3.1003097409040343,3.96270757743307
DU002,6.25,ECMWF,11.792539029971373,14.2297288390139,12.309827963526988,15.211638407763264
DU002,6.5,ABED,3.3216677346103585,4.204356688990053,3.1316033826574454,4.036133675750674
DU002,6.5,ECMWF,11.781136989785532,14.198691235734717,12.269965733555097,15.155820486286691
DU002,6.75,ABED,3.3918541631137487,4.305199720899672,3.152080391116518,4.079615179850864
DU002,6.75,ECMWF,11.775068169964166,14.166547540565345,12.22471529050381,15.099484392609753
DU002,7.0,ABED,3.426398160573291,4.357406867483901,3.20191308156048,4.164428066635564
DU002,7.0,ECMWF,11.766599736441123,14.133035989625874,12.188447747683446,15.049745778645452
GN002,7.75,ABED,3.4860817656852303,4.35523885266588,3.549322093224251,4.653590798197
GN002,7.75,ECMWF,10.904867128647616,13.46774059426881,12.634778680752865,15.953217595820394
GN002,7.5,ABED,3.4171017927313714,4.304117670080149,3.570770520599265,4.656203143461232
GN002,7.5,ECMWF,10.93909068951888,13.50735306376717,12.749442722121449,16.09766871889943
GN002,7.25,ABED,3.3852651263146023,4.259110286960657,3.5526265851761165,4.614837237237244
GN002,7.25,ECMWF,10.980274948514163,13.560324889752343,12.83416628694701,16.217253167337926
GN002,0.0,ABED,3.3171636676567235,4.157159247394476,3.0769609770987456,3.9519867443256764
GN002,0.0,ECMWF,10.976985710966172,13.900763781922585,13.790183627748922,17.77836803240609
GN002,0.25,ABED,3.4153371903831595,4.272926445738591,3.1384503769298986,3.995684122613293
